,rule,type,coef,support,importance
529,unambiguous > 0.5000000149011612 & technically complicated > 0.5000000149011612 & positive <= 0.7000000178813934,rule,-0.0007466001181127423,0.23052959501557632,0.00031444692956100057
573,positive > 0.30000000447034836 & positive > 0.7000000178813934,rule,0.0021496971061734644,0.721183800623053,0.0009639605365859094
606,neutral <= 0.5000000149011612 & subject to geographical variability <= 0.9000000059604645 & interdisciplinary > 0.9000000059604645 & positive <= 0.5000000149011612,rule,0.005420070787071787,0.014018691588785047,0.0006372253436735897
622,common > 0.5000000149011612 & subject to geographical variability <= 0.9000000059604645 & positive <= 0.5000000149011612 & neutral <= 0.7000000178813934,rule,0.02807813412377773,0.0778816199376947,0.00752452469234844
627,neutral > 0.5000000149011612 & positive <= 0.7000000178813934,rule,-0.011786841076086836,0.21495327102803738,0.004841915559062859
645,common > 0.7000000178813934 & positive > 0.7000000178813934,rule,0.00015682637541639824,0.618380062305296,7.618375463980597e-05
670,neutral <= 0.7000000178813934 & subject to geographical variability <= 0.9000000059604645,rule,0.0009750039677589834,0.17133956386292834,0.0003673867707454119
687,negative <= 0.9000000059604645 & interdisciplinary > 0.9000000059604645 & common <= 0.9000000059604645 & conceptually dense <= 0.9000000059604645,rule,0.0006262787700059316,0.5514018691588785,0.00031148026591345667
729,socially controversial <= 0.7000000178813934 & positive <= 0.7000000178813934,rule,-0.019321235513101196,0.05763239875389408,0.00450275602065663
857,subject to geographical variability > 0.9000000059604645 & positive <= 0.7000000178813934,rule,-0.05317756038202623,0.06542056074766354,0.01314902804672545
860,socially controversial > 0.9000000059604645 & subject to geographical variability <= 0.9000000059604645 & interdisciplinary > 0.9000000059604645,rule,0.009293953510849247,0.03271028037383177,0.0016531829408375288
861,negative <= 0.9000000059604645 & unambiguous > 0.7000000178813934,rule,0.0025217761122807,0.6059190031152648,0.001232271941151074
862,technically complicated > 0.7000000178813934 & unambiguous > 0.5000000149011612 & positive <= 0.7000000178813934,rule,-0.01142432474348306,0.16978193146417445,0.004289161164739138
918,technically complicated > 0.5000000149011612 & positive <= 0.7000000178813934 & interdisciplinary <= 0.9000000059604645,rule,-0.015358605893674115,0.056074766355140186,0.0035334937771366592
