LLM,Complexity,Metric,TopK,RuleCountFile,EvalMode,r2,mae,spearman,mcc,f1
gpt-4o-mini,easy,information_overload,3,75,heldout_refit_on_rule_activations,0.6606138393303274,0.36915742617388475,0.6167953400576688,0.9217518684866115,0.9262994569433669
gpt-4o-mini,easy,information_overload,10,75,heldout_refit_on_rule_activations,0.6918702276485821,0.33042152145886516,0.5274947930778683,0.9217518684866115,0.9262994569433669
gpt-3.5-turbo,medium,oversimplification,1,55,heldout_refit_on_rule_activations,0.029147146708251026,0.8195074547388309,0.1627170253464569,-0.015562554108965761,0.0
gpt-3.5-turbo,medium,oversimplification,3,55,heldout_refit_on_rule_activations,0.20997035226693983,0.6739922321449962,0.4691384073501571,-0.015562554108965761,0.0
gpt-3.5-turbo,medium,oversimplification,10,55,heldout_refit_on_rule_activations,0.25362311409755756,0.6644495901001148,0.5076833050015004,0.06812295547405638,0.0661764705882353
gpt-3.5-turbo,medium,framing_effect,1,94,heldout_refit_on_rule_activations,0.4637874337945148,0.683770381226876,0.5833977556652179,0.7229873323480226,0.7472527472527473
gpt-3.5-turbo,medium,framing_effect,3,94,heldout_refit_on_rule_activations,0.5160059681413999,0.6597710673280093,0.5558574477621601,0.7229873323480226,0.7472527472527473
gpt-3.5-turbo,medium,framing_effect,10,94,heldout_refit_on_rule_activations,0.7178931862655933,0.5389178632552246,0.6727873024753102,0.7229873323480226,0.7472527472527473
llama3.1:70b,medium,explanation_length,1,21,heldout_refit_on_rule_activations,0.9371146723821501,51.62317604512744,0.2802105117112093,1.0,1.0
llama3.1:70b,medium,explanation_length,3,21,heldout_refit_on_rule_activations,0.9396303128677542,51.392733570280676,0.2802099102969852,1.0,1.0
llama3.1:70b,medium,explanation_length,10,21,heldout_refit_on_rule_activations,0.9447116412332596,42.99737360784513,0.6142917561415984,1.0,1.0
llama3.1:70b,hard,subjectivity_score_nn,1,64,heldout_refit_on_rule_activations,0.0774851321013178,0.13073303942064893,0.17574600977687507,0.19535957216752015,0.0978778692074491
llama3.1:70b,hard,subjectivity_score_nn,3,64,heldout_refit_on_rule_activations,0.7743419060361973,0.045172286840596654,0.4476523927290934,0.40616452103530787,0.3507322568531731
llama3.1:70b,hard,subjectivity_score_nn,10,64,heldout_refit_on_rule_activations,0.7899601109180137,0.040810859657323444,0.5309879425428472,0.5279855491757123,0.7421661409043112
llama3.1:70b,easy,oversimplification,1,167,heldout_refit_on_rule_activations,0.01525248028760351,0.746059954120453,0.12311189034931327,0.021128424688066517,0.024075235109717867
llama3.1:70b,easy,oversimplification,3,167,heldout_refit_on_rule_activations,0.01799228271019826,0.7443970909833422,0.11232009116849778,0.025677571542569687,0.03516209476309227
llama3.1:70b,easy,oversimplification,10,167,heldout_refit_on_rule_activations,0.03459288455030729,0.7313198041852871,0.14753529378039643,0.10449379743072129,0.1316923076923077
gpt-3.5-turbo,hard,framing_effect,1,47,heldout_refit_on_rule_activations,0.4638970064787863,0.6862256284382655,0.5872440270924842,0.7143480007648803,0.7377622377622378
gpt-3.5-turbo,hard,framing_effect,3,47,heldout_refit_on_rule_activations,0.5051674160037899,0.6452413759376991,0.5738921059764072,0.7143480007648803,0.7377622377622378
gpt-3.5-turbo,hard,framing_effect,10,47,heldout_refit_on_rule_activations,0.5928765920893571,0.5941277157923163,0.6160253130372895,0.7143480007648803,0.7377622377622378
gpt-3.5-turbo,hard,oversimplification,1,91,heldout_refit_on_rule_activations,0.19017401180702875,0.7091265463353281,0.44712037088307394,-0.08343138448992754,0.0
gpt-3.5-turbo,hard,oversimplification,3,91,heldout_refit_on_rule_activations,0.20942694903005865,0.6920662404550627,0.46208588637344156,0.05280009814132187,0.057971014492753624
gpt-3.5-turbo,hard,oversimplification,10,91,heldout_refit_on_rule_activations,0.22008728376917297,0.6905246933430078,0.4588364333597975,0.05280009814132187,0.057971014492753624
gpt-4o-mini,easy,oversimplification,1,88,heldout_refit_on_rule_activations,0.017202341357839934,0.4539444134765395,0.13392332607636864,0.12802984240930756,0.24829545454545454
gpt-4o-mini,easy,oversimplification,3,88,heldout_refit_on_rule_activations,0.031348656236840466,0.44732773749320465,0.18495555927686133,0.12802984240930756,0.24829545454545454
gpt-4o-mini,easy,oversimplification,10,88,heldout_refit_on_rule_activations,0.05944012765548057,0.43533721123666996,0.2415550516871303,0.20338669229334927,0.4610008735804318
gpt-4o-mini,hard,information_overload,1,109,heldout_refit_on_rule_activations,0.0021994095766122435,0.688170724315011,0.016879918401499057,0.5283520344871302,0.7075942350332595
gpt-4o-mini,hard,information_overload,3,109,heldout_refit_on_rule_activations,0.031124043267776513,0.6764555588320046,0.044261079394719696,0.9271062306597151,0.9263157894736842
gpt-4o-mini,hard,information_overload,10,109,heldout_refit_on_rule_activations,0.39151032682898645,0.4870741452415001,0.6151994764278653,0.9271062306597151,0.9263157894736842
gpt-4o,hard,oversimplification,1,173,heldout_refit_on_rule_activations,0.04002224113204389,0.3058340980024106,0.17409597098901206,-0.01617933834128252,0.003194888178913738
gpt-4o,hard,oversimplification,3,173,heldout_refit_on_rule_activations,0.16948648898927487,0.26770643595947824,0.3870819244289905,0.22332739751228617,0.10084033613445378
gpt-4o,hard,oversimplification,10,173,heldout_refit_on_rule_activations,0.3449606965855573,0.22517435288305257,0.4039598879485017,0.6338282531969422,0.5892634207240949
gpt-4o-mini,hard,gunning_fog,1,70,heldout_refit_on_rule_activations,0.012639482153677162,3.6155391684590907,0.11064621168152171,0.959092700716023,0.9591836734693877
gpt-4o-mini,hard,gunning_fog,3,70,heldout_refit_on_rule_activations,0.026058570543508686,3.5902744353540608,0.15792159230933844,0.9900748208919685,0.9900990099009901
gpt-4o-mini,hard,gunning_fog,10,70,heldout_refit_on_rule_activations,0.5700243130717938,2.5729491970185308,0.5012074198214495,0.9900748208919685,0.9900990099009901
